"","BNF_CODE","TOTAL_QUANTITY","POSTCODE","YEAR_MONTH","UNIDENTIFIED","PRACTICE_NAME","BNF_CHAPTER_PLUS_CODE","ACTUAL_COST","QUANTITY","REGIONAL_OFFICE_CODE","ITEMS","ADDRESS_4","AREA_TEAM_CODE","ADDRESS_2","ADDRESS_3","BNF_CHEMICAL_SUBSTANCE","ADQUSAGE","PCO_CODE","REGIONAL_OFFICE_NAME","NIC","CHEMICAL_SUBSTANCE_BNF_DESCR","PRACTICE_CODE","PCO_NAME","AREA_TEAM_NAME","BNF_DESCRIPTION","ADDRESS_1","STP_NAME","STP_CODE","ICB_NAME","ICB_CODE"
"867","0404000W0AAAAAA",60,"HX3 8AF",201909,FALSE,"DR CHIN AND PARTNERS","04: Central Nervous System",575.67405,60,"Y54",1,"WEST YORKSHIRE","Q52","4 ROYDLANDS STREET","HIPPERHOLME, HALIFAX","0404000W0",0,"02T00","NORTH OF ENGLAND",620,"Pitolisant hydrochloride","B84008","CALDERDALE CCG","WEST YORKSHIRE AREA","Pitolisant 18mg tablets","KOS CLINIC",NA,NA,NA,NA
"868","0404000W0AAAAAA",30,"DL9 3JD",201909,FALSE,"HAREWOOD MEDICAL PRACTICE","04: Central Nervous System",287.84322,30,"Y54",1,"NORTH YORKSHIRE","Q50","42 RICHMOND ROAD","CATTERICK GARRISON","0404000W0",0,"03D00","NORTH OF ENGLAND",310,"Pitolisant hydrochloride","B82104","HAMBLETON, RICHMONDSHIRE AND WHITBY CCG","NORTH YORKSHIRE AND HUMBER AREA","Pitolisant 18mg tablets","THE HAREWOOD MED PRACTICE",NA,NA,NA,NA
"869","0404000W0AAABAB",112,"NN2 6AL",201909,FALSE,"LEICESTER TCE H/CARE CTR.","04: Central Nervous System",1074.7994,56,"Y55",2,"NORTHAMPTONSHIRE","Q58","7-8 LEICESTER TERRACE","NORTHAMPTON","0404000W0",0,"04G00","MIDLANDS AND EAST OF ENGLAND",1157.34,"Pitolisant hydrochloride","K83014","NENE CCG","HERTFORDSHIRE & SOUTH MIDLANDS AREA","Pitolisant 4.5mg tablets","LEICESTER TCE H/CARE CTR",NA,NA,NA,NA
"870","0404000W0AAAAAA",60,"RH16 3TG",201909,FALSE,"NORTHLANDS WOOD SURGERY","04: Central Nervous System",575.67405,60,"Y57",1,"WEST SUSSEX","Q68","7 WALNUT PARK","HAYWARDS HEATH","0404000W0",0,"09X00","SOUTH OF ENGLAND",620,"Pitolisant hydrochloride","H82100","HORSHAM AND MID SUSSEX CCG","SURREY AND SUSSEX AREA","Pitolisant 18mg tablets","NORTHLANDS WOOD SURGERY",NA,NA,NA,NA
"871","0404000W0AAAAAA",30,"LE2 6UL",201909,FALSE,"SAFFRON GROUP PRACTICE","04: Central Nervous System",287.84322,30,"Y55",1,"LEICESTERSHIRE","Q59","509 SAFFRON LANE","LEICESTER","0404000W0",0,"04C00","MIDLANDS AND EAST OF ENGLAND",310,"Pitolisant hydrochloride","C82046","LEICESTER CITY CCG","LEICESTERSHIRE & LINCOLNSHIRE AREA","Pitolisant 18mg tablets","SAFFRON GROUP PRACTICE",NA,NA,NA,NA
"872","0404000W0AAAAAA",60,"LE2 6UL",202009,FALSE,"SAFFRON GROUP PRACTICE","04: Central Nervous System",575.75843,60,"Y60",1,"LEICESTERSHIRE",NA,"509 SAFFRON LANE","LEICESTER","0404000W0",0,"04C00","MIDLANDS",620,"Pitolisant hydrochloride","C82046","LEICESTER CITY CCG",NA,"Pitolisant 18mg tablets","SAFFRON GROUP PRACTICE","LEICESTER, LEICESTERSHIRE & RUTLAND STP","QK1",NA,NA
"873","0404000W0AAAAAA",30,"LE9 7PB",202009,FALSE,"HEATH LANE SURGERY","04: Central Nervous System",307.88541,30,"Y60",1,"LEICESTERSHIRE",NA,"HEATH LANE","EARL SHILTON","0404000W0",0,"04V00","MIDLANDS",310,"Pitolisant hydrochloride","C82121","WEST LEICESTERSHIRE CCG",NA,"Pitolisant 18mg tablets","HEATH LANE SURGERY","LEICESTER, LEICESTERSHIRE & RUTLAND STP","QK1",NA,NA
"874","0404000W0AAAAAA",60,"NE35 9AN",202009,FALSE,"DR THORNILEY-WALKER & PARTNERS","04: Central Nervous System",575.75843,60,"Y63",1,"TYNE & WEAR",NA,"GIBSON COURT","BOLDON COLLIERY","0404000W0",0,"00N00","NORTH EAST AND YORKSHIRE",620,"Pitolisant hydrochloride","A88009","SOUTH TYNESIDE CCG",NA,"Pitolisant 18mg tablets","THE MEDICAL CENTRE","CUMBRIA & NORTH EAST STP","QHM",NA,NA
"875","0404000W0AAAAAA",60,"DN33 3JF",202009,FALSE,"SCARTHO MEDICAL CENTRE","04: Central Nervous System",662.25843,60,"Y63",1,NA,NA,"SPRINGFIELD RD, SCARTHO","GRIMSBY","0404000W0",0,"03H00","NORTH EAST AND YORKSHIRE",620,"Pitolisant hydrochloride","B81030","NORTH EAST LINCOLNSHIRE CCG",NA,"Pitolisant 18mg tablets","SCARTHO MEDICAL PRACTICE","HUMBER, COAST & VALE STP","QOQ",NA,NA
"876","0404000W0AAAAAA",120,"LE3 1HN",202009,FALSE,"HOCKLEY FARM MED PRACT (A NANA)","04: Central Nervous System",1151.51685,60,"Y60",2,NA,NA,"39 HOCKLEY FARM ROAD","BRAUNSTONE, LEICESTER","0404000W0",0,"04C00","MIDLANDS",1240,"Pitolisant hydrochloride","C82053","LEICESTER CITY CCG",NA,"Pitolisant 18mg tablets","HOCKLEY FARM MEDICAL PRAC","LEICESTER, LEICESTERSHIRE & RUTLAND STP","QK1",NA,NA
"877","0404000W0AAAAAA",30,"CV12 0AJ",202009,FALSE,"WOODLANDS SURGERY","04: Central Nervous System",287.88541,30,"Y60",1,"WARWICKSHIRE",NA,"BEDWORTH","NUNEATON","0404000W0",0,"05H00","MIDLANDS",310,"Pitolisant hydrochloride","M84609","WARWICKSHIRE NORTH CCG",NA,"Pitolisant 18mg tablets","301 NEWTOWN ROAD","COVENTRY & WARWICKSHIRE STP","QWU",NA,NA
"878","0404000W0AAAAAA",120,"CB22 3HU",202009,FALSE,"GRANTA MEDICAL PRACTICES","04: Central Nervous System",1151.51685,60,"Y61",2,NA,NA,"LONDON ROAD, SAWSTON","CAMBRIDGE","0404000W0",0,"06H00","EAST OF ENGLAND",1240,"Pitolisant hydrochloride","D81043","CAMBRIDGESHIRE AND PETERBOROUGH CCG",NA,"Pitolisant 18mg tablets","SAWSTON MEDICAL CENTRE","CAMBRIDGESHIRE & PETERBOROUGH STP","QUE",NA,NA
"879","0404000W0AAAAAA",30,"DN31 1QZ",202009,FALSE,"PELHAM MEDICAL GROUP","04: Central Nervous System",287.88541,30,"Y63",1,"GRIMSBY",NA,"CHURCH VIEW HEALTH CENTRE","CARTERGATE","0404000W0",0,"03H00","NORTH EAST AND YORKSHIRE",310,"Pitolisant hydrochloride","B81016","NORTH EAST LINCOLNSHIRE CCG",NA,"Pitolisant 18mg tablets","PELHAM MEDICAL GROUP","HUMBER, COAST & VALE STP","QOQ",NA,NA
"880","0404000W0BBAAAA",28,"LE3 0QR",202009,FALSE,"WESTCOTES GP SURGERY (ONE)","04: Central Nervous System",268.79078,28,"Y60",1,NA,NA,"2 WESTCOTES DRIVE","LEICESTER","0404000W0",0,"04C00","MIDLANDS",289.33,"Pitolisant hydrochloride","C82059","LEICESTER CITY CCG",NA,"Wakix 18mg tablets","WESTCOTES GP SURGERY (1)","LEICESTER, LEICESTERSHIRE & RUTLAND STP","QK1",NA,NA
"881","0404000W0AAAAAA",60,"DA1 2HA",202009,FALSE,"DARTFORD WEST HEALTH CENTRE","04: Central Nervous System",575.75843,60,"Y59",1,"KENT",NA,"DARTFORD WEST H/CTR","DARTFORD","0404000W0",0,"91Q00","SOUTH EAST",620,"Pitolisant hydrochloride","G82185","KENT AND MEDWAY CCG",NA,"Pitolisant 18mg tablets","REDWOOD PRACTICE","KENT & MEDWAY STP","QKS",NA,NA
"882","0404000W0AAABAB",30,"SO16 5ST",202009,FALSE,"ALDERMOOR SURGERY","04: Central Nervous System",287.88541,30,"Y59",1,"HAMPSHIRE",NA,"ALDERMOOR CLOSE","SOUTHAMPTON","0404000W0",0,"10X00","SOUTH EAST",310,"Pitolisant hydrochloride","J82092","SOUTHAMPTON CCG",NA,"Pitolisant 4.5mg tablets","THE ALDERMOOR SURGERY","HAMPSHIRE & THE ISLE OF WIGHT STP","QRL",NA,NA
"883","0404000W0AAAAAA",60,"CA16 6QR",202009,FALSE,"APPLEBY MEDICAL PRACTICE","04: Central Nervous System",575.77083,30,"Y63",2,"CUMBRIA",NA,"CHAPEL STREET","APPLEBY","0404000W0",0,"01H00","NORTH EAST AND YORKSHIRE",620,"Pitolisant hydrochloride","A82006","NORTH CUMBRIA CCG",NA,"Pitolisant 18mg tablets","THE RIVERSIDE BUILDING","CUMBRIA & NORTH EAST STP","QHM",NA,NA
"884","0404000W0AAAAAA",60,"HX3 8AF",202009,FALSE,"DR CHIN AND PARTNERS","04: Central Nervous System",575.75843,60,"Y63",1,"WEST YORKSHIRE",NA,"4 ROYDLANDS STREET","HIPPERHOLME, HALIFAX","0404000W0",0,"02T00","NORTH EAST AND YORKSHIRE",620,"Pitolisant hydrochloride","B84008","CALDERDALE CCG",NA,"Pitolisant 18mg tablets","KOS CLINIC","W YORKSHIRE & HARROGATE H&C P/SHIP STP","QWO",NA,NA
"885","0404000W0BBAAAA",60,"LE8 4NS",202009,FALSE,"NORTHFIELD MEDICAL CENTRE","04: Central Nervous System",575.77083,30,"Y60",2,"LEICESTERSHIRE",NA,"12 VILLERS COURT, BLABY","LEICESTER","0404000W0",0,"03W00","MIDLANDS",620,"Pitolisant hydrochloride","C82068","EAST LEICESTERSHIRE AND RUTLAND CCG",NA,"Wakix 18mg tablets","NORTHFIELD MEDICAL CENTRE","LEICESTER, LEICESTERSHIRE & RUTLAND STP","QK1",NA,NA
"886","0404000W0AAAAAA",30,"PE29 3EZ",202009,FALSE,"THE HICKS GROUP PRACTICE","04: Central Nervous System",287.88541,30,"Y61",1,"CAMBRIDGESHIRE",NA,"75 ERMINE STREET","HUNTINGDON","0404000W0",0,"06H00","EAST OF ENGLAND",310,"Pitolisant hydrochloride","D81050","CAMBRIDGESHIRE AND PETERBOROUGH CCG",NA,"Pitolisant 18mg tablets","CHARLES HICKS CENTRE","CAMBRIDGESHIRE & PETERBOROUGH STP","QUE",NA,NA
"887","0404000W0AAAAAA",56,"HG2 7SA",202009,FALSE,"KINGSWOOD SURGERY","04: Central Nervous System",537.47845,56,"Y63",1,"NORTH YORKSHIRE",NA,NA,"HARROGATE","0404000W0",0,"42D00","NORTH EAST AND YORKSHIRE",578.67,"Pitolisant hydrochloride","B82014","NORTH YORKSHIRE CCG",NA,"Pitolisant 18mg tablets","14 WETHERBY ROAD","HUMBER, COAST & VALE STP","QOQ",NA,NA
"888","0404000W0AAAAAA",30,"CV34 5GJ",202009,FALSE,"AVONSIDE HEALTH CENTRE","04: Central Nervous System",287.88541,30,"Y60",1,NA,NA,"PORTOBELLO WAY","WARWICK","0404000W0",0,"05R00","MIDLANDS",310,"Pitolisant hydrochloride","M84010","SOUTH WARWICKSHIRE CCG",NA,"Pitolisant 18mg tablets","AVONSIDE HEALTH CENTRE","COVENTRY & WARWICKSHIRE STP","QWU",NA,NA
"889","0404000W0AAAAAA",60,"BD22 8DH",202009,FALSE,"HAWORTH MEDICAL PRACTICE","04: Central Nervous System",575.75843,60,"Y63",1,NA,NA,"HEATHCLIFFE MEWS, HAWORTH","KEIGHLEY","0404000W0",0,"36J00","NORTH EAST AND YORKSHIRE",620,"Pitolisant hydrochloride","B83027","BRADFORD DISTRICT AND CRAVEN CCG",NA,"Pitolisant 18mg tablets","HAWORTH MEDICAL PRACTICE","W YORKSHIRE & HARROGATE H&C P/SHIP STP","QWO",NA,NA
"890","0404000W0AAAAAA",60,"PE1 3HP",202009,FALSE,"THISTLEMOOR MEDICAL CENTRE","04: Central Nervous System",575.75843,60,"Y61",1,"CAMBRIDGESHIRE",NA,"6-10 THISTLEMOOR ROAD","PETERBOROUGH","0404000W0",0,"06H00","EAST OF ENGLAND",620,"Pitolisant hydrochloride","D81625","CAMBRIDGESHIRE AND PETERBOROUGH CCG",NA,"Pitolisant 18mg tablets","THISTLEMOOR MED CENTRE","CAMBRIDGESHIRE & PETERBOROUGH STP","QUE",NA,NA
"891","0404000W0AAAAAA",126,"BD18 3EG",202009,FALSE,"SHIPLEY MEDICAL PRACTICE-AFFINITY CARE","04: Central Nervous System",1210.10611,14,"Y63",9,NA,NA,"ALEXANDRA ROAD, SHIPLEY","BRADFORD","0404000W0",0,"36J00","NORTH EAST AND YORKSHIRE",1302.03,"Pitolisant hydrochloride","B83063","BRADFORD DISTRICT AND CRAVEN CCG",NA,"Pitolisant 18mg tablets","SHIPLEY MEDICAL PRACTICE","W YORKSHIRE & HARROGATE H&C P/SHIP STP","QWO",NA,NA
"892","0404000W0AAAAAA",60,"RH16 3TG",202009,FALSE,"NORTHLANDS WOOD SURGERY","04: Central Nervous System",595.75843,60,"Y59",1,"WEST SUSSEX",NA,"7 WALNUT PARK","HAYWARDS HEATH","0404000W0",0,"70F00","SOUTH EAST",620,"Pitolisant hydrochloride","H82100","WEST SUSSEX CCG",NA,"Pitolisant 18mg tablets","NORTHLANDS WOOD SURGERY","SUSSEX & EAST SURREY STP","QNX",NA,NA
"893","0404000W0AAAAAA",42,"DE15 9QD",202009,FALSE,"STAPENHILL MEDICAL CENTRE","04: Central Nervous System",403.13462,42,"Y60",1,"STAFFORDSHIRE",NA,"FYFIELD ROAD, STAPENHILL","BURTON-ON-TRENT","0404000W0",0,"05D00","MIDLANDS",434,"Pitolisant hydrochloride","M83073","EAST STAFFORDSHIRE CCG",NA,"Pitolisant 18mg tablets","STAPENHILL MEDICAL CENTRE","STAFFORDSHIRE & STOKE ON TRENT STP","QNC",NA,NA
"894","0404000W0AAAAAA",60,"TS12 2FF",202009,FALSE,"BROTTON SURGERY","04: Central Nervous System",575.75843,60,"Y63",1,NA,NA,"ALFORD ROAD,BROTTON","SALTBURN BY SEA","0404000W0",0,"16C00","NORTH EAST AND YORKSHIRE",620,"Pitolisant hydrochloride","A81013","TEES VALLEY CCG",NA,"Pitolisant 18mg tablets","BROTTON SURGERY","CUMBRIA & NORTH EAST STP","QHM",NA,NA
"895","0404000W0AAAAAA",30,"DN31 1QZ",202109,FALSE,"PELHAM MEDICAL GROUP","04: Central Nervous System",289.02734,30,"Y63",1,"GRIMSBY",NA,"CHURCH VIEW HEALTH CENTRE","CARTERGATE","0404000W0",0,"03H00","NORTH EAST AND YORKSHIRE",310,"Pitolisant hydrochloride","B81016","NORTH EAST LINCOLNSHIRE CCG",NA,"Pitolisant 18mg tablets","PELHAM MEDICAL GROUP","HUMBER, COAST & VALE STP","QOQ",NA,NA
"896","0404000W0AAAAAA",28,"M23 9AB",202109,FALSE,"THE PARK MEDICAL CENTRE","04: Central Nervous System",269.85657,28,"Y62",1,"WYTHENSHAW, MANCHESTER",NA,"434 ALTRINCHAM ROAD","BAGULEY","0404000W0",0,"14L00","NORTH WEST",289.33,"Pitolisant hydrochloride","P84045","MANCHESTER CCG",NA,"Pitolisant 18mg tablets","PARK MEDICAL CENTRE","GREATER MANCHESTER HSC PARTNERSHIP STP","QOP",NA,NA
"897","0404000W0AAAAAA",60,"CB22 3HU",202109,FALSE,"GRANTA MEDICAL PRACTICES","04: Central Nervous System",598.04228,60,"Y61",1,NA,NA,"LONDON ROAD, SAWSTON","CAMBRIDGE","0404000W0",0,"06H00","EAST OF ENGLAND",620,"Pitolisant hydrochloride","D81043","CAMBRIDGESHIRE AND PETERBOROUGH CCG",NA,"Pitolisant 18mg tablets","SAWSTON MEDICAL CENTRE","CAMBRIDGESHIRE & PETERBOROUGH STP","QUE",NA,NA
"898","0404000W0AAAAAA",30,"CV12 0AJ",202109,FALSE,"WOODLANDS SURGERY","04: Central Nervous System",289.02734,30,"Y60",1,"WARWICKSHIRE",NA,"BEDWORTH","NUNEATON","0404000W0",0,"B2M3M","MIDLANDS",310,"Pitolisant hydrochloride","M84609","COVENTRY AND WARWICKSHIRE CCG",NA,"Pitolisant 18mg tablets","301 NEWTOWN ROAD","COVENTRY & WARWICKSHIRE STP","QWU",NA,NA
"899","0404000W0AAAAAA",60,"HU17 5NL",202109,FALSE,"LEVEN & BEEFORD MEDICAL PRACTICE","04: Central Nervous System",578.02988,60,"Y63",1,"BEVERLEY",NA,"29 HIGH STILE","LEVEN","0404000W0",0,"02Y00","NORTH EAST AND YORKSHIRE",620,"Pitolisant hydrochloride","B81034","EAST RIDING OF YORKSHIRE CCG",NA,"Pitolisant 18mg tablets","LEVEN & BEEFORD MED/PRAC","HUMBER, COAST & VALE STP","QOQ",NA,NA
"900","0404000W0AAAAAA",30,"CV34 5GJ",202109,FALSE,"AVONSIDE HEALTH CENTRE","04: Central Nervous System",289.02734,30,"Y60",1,NA,NA,"PORTOBELLO WAY","WARWICK","0404000W0",0,"B2M3M","MIDLANDS",310,"Pitolisant hydrochloride","M84010","COVENTRY AND WARWICKSHIRE CCG",NA,"Pitolisant 18mg tablets","AVONSIDE HEALTH CENTRE","COVENTRY & WARWICKSHIRE STP","QWU",NA,NA
"901","0404000W0AAAAAA",56,"TS23 2LS",202109,FALSE,"KINGSWAY MEDICAL CENTRE","04: Central Nervous System",539.61006,56,"Y63",1,"CLEVELAND",NA,"KINGSWAY","BILLINGHAM","0404000W0",0,"16C00","NORTH EAST AND YORKSHIRE",578.67,"Pitolisant hydrochloride","A81057","TEES VALLEY CCG",NA,"Pitolisant 18mg tablets","KINGSWAY MEDICAL CENTRE","CUMBRIA & NORTH EAST STP","QHM",NA,NA
"902","0404000W0AAAAAA",30,"CV21 3SP",202109,FALSE,"CENTRAL SURGERY","04: Central Nervous System",289.02734,30,"Y60",1,"WARWICKSHIRE",NA,"CORPORATION STREET","RUGBY","0404000W0",0,"B2M3M","MIDLANDS",310,"Pitolisant hydrochloride","M84023","COVENTRY AND WARWICKSHIRE CCG",NA,"Pitolisant 18mg tablets","CENTRAL SURGERY","COVENTRY & WARWICKSHIRE STP","QWU",NA,NA
"903","0404000W0AAAAAA",56,"BD18 3EG",202109,FALSE,"SHIPLEY MEDICAL PRACTICE-AFFINITY CARE","04: Central Nervous System",539.95658,14,"Y63",4,NA,NA,"ALEXANDRA ROAD, SHIPLEY","BRADFORD","0404000W0",0,"36J00","NORTH EAST AND YORKSHIRE",578.68,"Pitolisant hydrochloride","B83063","BRADFORD DISTRICT AND CRAVEN CCG",NA,"Pitolisant 18mg tablets","SHIPLEY MEDICAL PRACTICE","W YORKSHIRE & HARROGATE H&C P/SHIP STP","QWO",NA,NA
"904","0404000W0AAAAAA",60,"HX3 8AF",202109,FALSE,"DR CHIN AND PARTNERS","04: Central Nervous System",578.04228,60,"Y63",1,"WEST YORKSHIRE",NA,"4 ROYDLANDS STREET","HIPPERHOLME, HALIFAX","0404000W0",0,"02T00","NORTH EAST AND YORKSHIRE",620,"Pitolisant hydrochloride","B84008","CALDERDALE CCG",NA,"Pitolisant 18mg tablets","KOS CLINIC","W YORKSHIRE & HARROGATE H&C P/SHIP STP","QWO",NA,NA
"905","0404000W0AAAAAA",120,"PO15 6QA",202109,FALSE,"GUDGEHEATH LANE SURGERY","04: Central Nervous System",1156.08455,60,"Y59",2,"HAMPSHIRE",NA,"187 GUDGE HEATH LANE","FAREHAM","0404000W0",0,"D9Y0V","SOUTH EAST",1240,"Pitolisant hydrochloride","J82033","HAMPSHIRE,SOUTHAMPTON &ISLE OF WIGHT CCG",NA,"Pitolisant 18mg tablets","THE SURGERY","HAMPSHIRE & THE ISLE OF WIGHT STP","QRL",NA,NA
"906","0404000W0AAAAAA",30,"LE67 6JP",202109,FALSE,"IBSTOCK HOUSE SURGERY","04: Central Nervous System",289.02734,30,"Y60",1,"LEICESTERSHIRE",NA,"132 HIGH STREET","IBSTOCK","0404000W0",0,"04V00","MIDLANDS",310,"Pitolisant hydrochloride","C82012","WEST LEICESTERSHIRE CCG",NA,"Pitolisant 18mg tablets","IBSTOCK HOUSE SURGERY","LEICESTER, LEICESTERSHIRE & RUTLAND STP","QK1",NA,NA
"907","0404000W0AAAAAA",60,"LE2 7HX",202109,FALSE,"DE MONTFORT SURGERY","04: Central Nervous System",578.04228,60,"Y60",1,NA,NA,"STUDENT HC, 100 MILL LANE","LEICESTER","0404000W0",0,"04C00","MIDLANDS",620,"Pitolisant hydrochloride","C82020","LEICESTER CITY CCG",NA,"Pitolisant 18mg tablets","DE MONTFORT SURGERY","LEICESTER, LEICESTERSHIRE & RUTLAND STP","QK1",NA,NA
"908","0404000W0AAAAAA",60,"LE2 6UL",202109,FALSE,"SAFFRON GROUP PRACTICE","04: Central Nervous System",664.54228,60,"Y60",1,"LEICESTERSHIRE",NA,"509 SAFFRON LANE","LEICESTER","0404000W0",0,"04C00","MIDLANDS",620,"Pitolisant hydrochloride","C82046","LEICESTER CITY CCG",NA,"Pitolisant 18mg tablets","SAFFRON GROUP PRACTICE","LEICESTER, LEICESTERSHIRE & RUTLAND STP","QK1",NA,NA
"909","0404000W0BBAAAA",28,"LE3 0QR",202109,FALSE,"WESTCOTES GP SURGERY (ONE)","04: Central Nervous System",269.85657,28,"Y60",1,NA,NA,"2 WESTCOTES DRIVE","LEICESTER","0404000W0",0,"04C00","MIDLANDS",289.33,"Pitolisant hydrochloride","C82059","LEICESTER CITY CCG",NA,"Wakix 18mg tablets","WESTCOTES GP SURGERY (1)","LEICESTER, LEICESTERSHIRE & RUTLAND STP","QK1",NA,NA
"910","0404000W0BBAAAA",60,"LE8 4NS",202109,FALSE,"NORTHFIELD MEDICAL CENTRE","04: Central Nervous System",578.05468,30,"Y60",2,"LEICESTERSHIRE",NA,"12 VILLERS COURT, BLABY","LEICESTER","0404000W0",0,"03W00","MIDLANDS",620,"Pitolisant hydrochloride","C82068","EAST LEICESTERSHIRE AND RUTLAND CCG",NA,"Wakix 18mg tablets","NORTHFIELD MEDICAL CENTRE","LEICESTER, LEICESTERSHIRE & RUTLAND STP","QK1",NA,NA
"911","0404000W0AAAAAA",30,"LE9 7PB",202109,FALSE,"HEATH LANE SURGERY","04: Central Nervous System",289.02734,30,"Y60",1,"LEICESTERSHIRE",NA,"HEATH LANE","EARL SHILTON","0404000W0",0,"04V00","MIDLANDS",310,"Pitolisant hydrochloride","C82121","WEST LEICESTERSHIRE CCG",NA,"Pitolisant 18mg tablets","HEATH LANE SURGERY","LEICESTER, LEICESTERSHIRE & RUTLAND STP","QK1",NA,NA
"912","0404000W0AAAAAA",60,"NE35 9AN",202109,FALSE,"DR THORNILEY-WALKER & PARTNERS","04: Central Nervous System",578.04228,60,"Y63",1,"TYNE & WEAR",NA,"GIBSON COURT","BOLDON COLLIERY","0404000W0",0,"00N00","NORTH EAST AND YORKSHIRE",620,"Pitolisant hydrochloride","A88009","SOUTH TYNESIDE CCG",NA,"Pitolisant 18mg tablets","THE MEDICAL CENTRE","CUMBRIA & NORTH EAST STP","QHM",NA,NA
"913","0404000W0AAAAAA",60,"LE67 3FA",202109,FALSE,"THE SURGERY","04: Central Nervous System",578.04228,60,"Y60",1,"LEICESTER",NA,"WHITWICK ROAD","COALVILLE","0404000W0",0,"04V00","MIDLANDS",620,"Pitolisant hydrochloride","C82045","WEST LEICESTERSHIRE CCG",NA,"Pitolisant 18mg tablets","THE SURGERY","LEICESTER, LEICESTERSHIRE & RUTLAND STP","QK1",NA,NA
"914","0404000W0AAAAAA",84,"TS23 2LS",202109,FALSE,"KINGSWAY MEDICAL CENTRE","04: Central Nervous System",809.35423,84,"Y63",1,"CLEVELAND",NA,"KINGSWAY","BILLINGHAM","0404000W0",0,"16C00","NORTH EAST AND YORKSHIRE",868,"Pitolisant hydrochloride","A81057","TEES VALLEY CCG",NA,"Pitolisant 18mg tablets","KINGSWAY MEDICAL CENTRE","CUMBRIA & NORTH EAST STP","QHM",NA,NA
"915","0404000W0AAAAAA",60,"DN33 3JF",202109,FALSE,"SCARTHO MEDICAL CENTRE","04: Central Nervous System",578.04228,60,"Y63",1,NA,NA,"SPRINGFIELD RD, SCARTHO","GRIMSBY","0404000W0",0,"03H00","NORTH EAST AND YORKSHIRE",620,"Pitolisant hydrochloride","B81030","NORTH EAST LINCOLNSHIRE CCG",NA,"Pitolisant 18mg tablets","SCARTHO MEDICAL PRACTICE","HUMBER, COAST & VALE STP","QOQ",NA,NA
"916","0404000W0AAAAAA",60,"LE3 1HN",202109,FALSE,"HOCKLEY FARM MED PRACT (A NANA)","04: Central Nervous System",578.04228,60,"Y60",1,NA,NA,"39 HOCKLEY FARM ROAD","BRAUNSTONE, LEICESTER","0404000W0",0,"04C00","MIDLANDS",620,"Pitolisant hydrochloride","C82053","LEICESTER CITY CCG",NA,"Pitolisant 18mg tablets","HOCKLEY FARM MEDICAL PRAC","LEICESTER, LEICESTERSHIRE & RUTLAND STP","QK1",NA,NA
"917","0404000W0AAAAAA",30,"CA16 6QR",202109,FALSE,"APPLEBY MEDICAL PRACTICE","04: Central Nervous System",289.02734,30,"Y63",1,"CUMBRIA",NA,"CHAPEL STREET","APPLEBY","0404000W0",0,"01H00","NORTH EAST AND YORKSHIRE",310,"Pitolisant hydrochloride","A82006","NORTH CUMBRIA CCG",NA,"Pitolisant 18mg tablets","THE RIVERSIDE BUILDING","CUMBRIA & NORTH EAST STP","QHM",NA,NA
"918","0404000W0AAAAAA",90,"LE10 2SE",202109,FALSE,"THE BURBAGE SURGERY","04: Central Nervous System",867.05722,90,"Y60",1,"LEICESTERSHIRE",NA,"TILTON ROAD, BURBAGE","NR.HINCKLEY","0404000W0",0,"04V00","MIDLANDS",930,"Pitolisant hydrochloride","C82054","WEST LEICESTERSHIRE CCG",NA,"Pitolisant 18mg tablets","THE BURBAGE SURGERY","LEICESTER, LEICESTERSHIRE & RUTLAND STP","QK1",NA,NA
"919","0404000W0AAABAB",60,"HP15 7UW",202109,FALSE,"HIGHFIELD SURGERY","04: Central Nervous System",578.04228,60,"Y59",1,"BUCKINGHAMSHIRE",NA,"HIGHFIELD WAY, HAZLEMERE","HIGH WYCOMBE","0404000W0",0,"14Y00","SOUTH EAST",620,"Pitolisant hydrochloride","K82012","BUCKINGHAMSHIRE CCG",NA,"Pitolisant 4.5mg tablets","HIGHFIELD SURGERY","BUCKS, OXFORDSHIRE & BERKSHIRE WEST STP","QU9",NA,NA
"920","0404000W0AAAAAA",180,"LE10 2SE",202209,FALSE,"THE BURBAGE SURGERY","04: Central Nervous System",1738.52885,90,"Y60",2,"LEICESTERSHIRE",NA,"TILTON ROAD, BURBAGE","NR.HINCKLEY","0404000W0",0,"04V00","MIDLANDS",1860,"Pitolisant hydrochloride","C82054","NHS LEICESTER, LEICESTERSHIRE AND RUTLAN",NA,"Pitolisant 18mg tablets","THE BURBAGE SURGERY",NA,NA,"NHS LEICESTER, LEICESTERSHIRE AND RUTLAN","QK1"
"921","0404000W0AAAAAA",60,"LE2 7HX",202209,FALSE,"DE MONTFORT SURGERY","04: Central Nervous System",579.51375,60,"Y60",1,NA,NA,"STUDENT HC, 100 MILL LANE","LEICESTER","0404000W0",0,"04C00","MIDLANDS",620,"Pitolisant hydrochloride","C82020","NHS LEICESTER, LEICESTERSHIRE AND RUTLAN",NA,"Pitolisant 18mg tablets","DE MONTFORT SURGERY",NA,NA,"NHS LEICESTER, LEICESTERSHIRE AND RUTLAN","QK1"
