PRACTICE_CODE,STP_CODE,ICB_CODE,ICB_NAME
P81771,QE1,QE1,NHS Lancashire and South Cumbria Integrated Care Board
P81780,QE1,QE1,NHS Lancashire and South Cumbria Integrated Care Board
P82001,QOP,QOP,NHS Greater Manchester Integrated Care Board
P82002,QOP,QOP,NHS Greater Manchester Integrated Care Board
P82003,QOP,QOP,NHS Greater Manchester Integrated Care Board
P82004,QOP,QOP,NHS Greater Manchester Integrated Care Board
P82005,QOP,QOP,NHS Greater Manchester Integrated Care Board
P82006,QOP,QOP,NHS Greater Manchester Integrated Care Board
P82007,QOP,QOP,NHS Greater Manchester Integrated Care Board
P82008,QOP,QOP,NHS Greater Manchester Integrated Care Board
P82009,QOP,QOP,NHS Greater Manchester Integrated Care Board
P82010,QOP,QOP,NHS Greater Manchester Integrated Care Board
P82011,QOP,QOP,NHS Greater Manchester Integrated Care Board
P82012,QOP,QOP,NHS Greater Manchester Integrated Care Board
P82013,QOP,QOP,NHS Greater Manchester Integrated Care Board
P82014,QOP,QOP,NHS Greater Manchester Integrated Care Board
P82015,QOP,QOP,NHS Greater Manchester Integrated Care Board
P82016,QOP,QOP,NHS Greater Manchester Integrated Care Board
P82018,QOP,QOP,NHS Greater Manchester Integrated Care Board
P82020,QOP,QOP,NHS Greater Manchester Integrated Care Board
P82021,QOP,QOP,NHS Greater Manchester Integrated Care Board
P82022,QOP,QOP,NHS Greater Manchester Integrated Care Board
P82023,QOP,QOP,NHS Greater Manchester Integrated Care Board
P82025,QOP,QOP,NHS Greater Manchester Integrated Care Board
P82029,QOP,QOP,NHS Greater Manchester Integrated Care Board
P82030,QOP,QOP,NHS Greater Manchester Integrated Care Board
P82031,QOP,QOP,NHS Greater Manchester Integrated Care Board
P82033,QOP,QOP,NHS Greater Manchester Integrated Care Board
P82034,QOP,QOP,NHS Greater Manchester Integrated Care Board
P82036,QOP,QOP,NHS Greater Manchester Integrated Care Board
P82037,QOP,QOP,NHS Greater Manchester Integrated Care Board
P82607,QOP,QOP,NHS Greater Manchester Integrated Care Board
P82609,QOP,QOP,NHS Greater Manchester Integrated Care Board
P82613,QOP,QOP,NHS Greater Manchester Integrated Care Board
P82616,QOP,QOP,NHS Greater Manchester Integrated Care Board
P82624,QOP,QOP,NHS Greater Manchester Integrated Care Board
P82625,QOP,QOP,NHS Greater Manchester Integrated Care Board
P82626,QOP,QOP,NHS Greater Manchester Integrated Care Board
P82627,QOP,QOP,NHS Greater Manchester Integrated Care Board
P82629,QOP,QOP,NHS Greater Manchester Integrated Care Board
P82633,QOP,QOP,NHS Greater Manchester Integrated Care Board
P82634,QOP,QOP,NHS Greater Manchester Integrated Care Board
P82640,QOP,QOP,NHS Greater Manchester Integrated Care Board
P82643,QOP,QOP,NHS Greater Manchester Integrated Care Board
P82652,QOP,QOP,NHS Greater Manchester Integrated Care Board
P82660,QOP,QOP,NHS Greater Manchester Integrated Care Board
P83001,QOP,QOP,NHS Greater Manchester Integrated Care Board
P83004,QOP,QOP,NHS Greater Manchester Integrated Care Board
P83005,QOP,QOP,NHS Greater Manchester Integrated Care Board
P83006,QOP,QOP,NHS Greater Manchester Integrated Care Board
P83007,QOP,QOP,NHS Greater Manchester Integrated Care Board
P83009,QOP,QOP,NHS Greater Manchester Integrated Care Board
P83010,QOP,QOP,NHS Greater Manchester Integrated Care Board
P83011,QOP,QOP,NHS Greater Manchester Integrated Care Board
P83012,QOP,QOP,NHS Greater Manchester Integrated Care Board
P83015,QOP,QOP,NHS Greater Manchester Integrated Care Board
P83017,QOP,QOP,NHS Greater Manchester Integrated Care Board
P83021,QOP,QOP,NHS Greater Manchester Integrated Care Board
P83024,QOP,QOP,NHS Greater Manchester Integrated Care Board
P83025,QOP,QOP,NHS Greater Manchester Integrated Care Board
P83027,QOP,QOP,NHS Greater Manchester Integrated Care Board
P83603,QOP,QOP,NHS Greater Manchester Integrated Care Board
P83605,QOP,QOP,NHS Greater Manchester Integrated Care Board
P83608,QOP,QOP,NHS Greater Manchester Integrated Care Board
P83609,QOP,QOP,NHS Greater Manchester Integrated Care Board
P83611,QOP,QOP,NHS Greater Manchester Integrated Care Board
P83612,QOP,QOP,NHS Greater Manchester Integrated Care Board
P83620,QOP,QOP,NHS Greater Manchester Integrated Care Board
P83621,QOP,QOP,NHS Greater Manchester Integrated Care Board
P83623,QOP,QOP,NHS Greater Manchester Integrated Care Board
P84004,QOP,QOP,NHS Greater Manchester Integrated Care Board
P84005,QOP,QOP,NHS Greater Manchester Integrated Care Board
P84009,QOP,QOP,NHS Greater Manchester Integrated Care Board
P84010,QOP,QOP,NHS Greater Manchester Integrated Care Board
P84012,QOP,QOP,NHS Greater Manchester Integrated Care Board
P84014,QOP,QOP,NHS Greater Manchester Integrated Care Board
P84016,QOP,QOP,NHS Greater Manchester Integrated Care Board
P84017,QOP,QOP,NHS Greater Manchester Integrated Care Board
P84018,QOP,QOP,NHS Greater Manchester Integrated Care Board
P84019,QOP,QOP,NHS Greater Manchester Integrated Care Board
P84020,QOP,QOP,NHS Greater Manchester Integrated Care Board
P84021,QOP,QOP,NHS Greater Manchester Integrated Care Board
P84022,QOP,QOP,NHS Greater Manchester Integrated Care Board
P84023,QOP,QOP,NHS Greater Manchester Integrated Care Board
P84024,QOP,QOP,NHS Greater Manchester Integrated Care Board
P84025,QOP,QOP,NHS Greater Manchester Integrated Care Board
P84026,QOP,QOP,NHS Greater Manchester Integrated Care Board
P84027,QOP,QOP,NHS Greater Manchester Integrated Care Board
P84028,QOP,QOP,NHS Greater Manchester Integrated Care Board
P84029,QOP,QOP,NHS Greater Manchester Integrated Care Board
P84030,QOP,QOP,NHS Greater Manchester Integrated Care Board
P84032,QOP,QOP,NHS Greater Manchester Integrated Care Board
P84033,QOP,QOP,NHS Greater Manchester Integrated Care Board
P84034,QOP,QOP,NHS Greater Manchester Integrated Care Board
P84035,QOP,QOP,NHS Greater Manchester Integrated Care Board
P84037,QOP,QOP,NHS Greater Manchester Integrated Care Board
P84038,QOP,QOP,NHS Greater Manchester Integrated Care Board
P84039,QOP,QOP,NHS Greater Manchester Integrated Care Board
P84040,QOP,QOP,NHS Greater Manchester Integrated Care Board
P84041,QOP,QOP,NHS Greater Manchester Integrated Care Board
P84042,QOP,QOP,NHS Greater Manchester Integrated Care Board
P84043,QOP,QOP,NHS Greater Manchester Integrated Care Board
P84045,QOP,QOP,NHS Greater Manchester Integrated Care Board
P84046,QOP,QOP,NHS Greater Manchester Integrated Care Board
P84047,QOP,QOP,NHS Greater Manchester Integrated Care Board
P84048,QOP,QOP,NHS Greater Manchester Integrated Care Board
P84049,QOP,QOP,NHS Greater Manchester Integrated Care Board
P84050,QOP,QOP,NHS Greater Manchester Integrated Care Board
P84051,QOP,QOP,NHS Greater Manchester Integrated Care Board
P84052,QOP,QOP,NHS Greater Manchester Integrated Care Board
P84053,QOP,QOP,NHS Greater Manchester Integrated Care Board
P84054,QOP,QOP,NHS Greater Manchester Integrated Care Board
P84056,QOP,QOP,NHS Greater Manchester Integrated Care Board
P84059,QOP,QOP,NHS Greater Manchester Integrated Care Board
P84061,QOP,QOP,NHS Greater Manchester Integrated Care Board
P84064,QOP,QOP,NHS Greater Manchester Integrated Care Board
P84065,QOP,QOP,NHS Greater Manchester Integrated Care Board
P84066,QOP,QOP,NHS Greater Manchester Integrated Care Board
P84067,QOP,QOP,NHS Greater Manchester Integrated Care Board
P84068,QOP,QOP,NHS Greater Manchester Integrated Care Board
P84070,QOP,QOP,NHS Greater Manchester Integrated Care Board
P84071,QOP,QOP,NHS Greater Manchester Integrated Care Board
P84072,QOP,QOP,NHS Greater Manchester Integrated Care Board
P84074,QOP,QOP,NHS Greater Manchester Integrated Care Board
P84605,QOP,QOP,NHS Greater Manchester Integrated Care Board
P84611,QOP,QOP,NHS Greater Manchester Integrated Care Board
P84626,QOP,QOP,NHS Greater Manchester Integrated Care Board
P84630,QOP,QOP,NHS Greater Manchester Integrated Care Board
P84635,QOP,QOP,NHS Greater Manchester Integrated Care Board
P84637,QOP,QOP,NHS Greater Manchester Integrated Care Board
P84639,QOP,QOP,NHS Greater Manchester Integrated Care Board
P84640,QOP,QOP,NHS Greater Manchester Integrated Care Board
P84644,QOP,QOP,NHS Greater Manchester Integrated Care Board
P84645,QOP,QOP,NHS Greater Manchester Integrated Care Board
P84650,QOP,QOP,NHS Greater Manchester Integrated Care Board
P84651,QOP,QOP,NHS Greater Manchester Integrated Care Board
P84663,QOP,QOP,NHS Greater Manchester Integrated Care Board
P84665,QOP,QOP,NHS Greater Manchester Integrated Care Board
P84669,QOP,QOP,NHS Greater Manchester Integrated Care Board
P84672,QOP,QOP,NHS Greater Manchester Integrated Care Board
P84673,QOP,QOP,NHS Greater Manchester Integrated Care Board
P84678,QOP,QOP,NHS Greater Manchester Integrated Care Board
P84679,QOP,QOP,NHS Greater Manchester Integrated Care Board
P84683,QOP,QOP,NHS Greater Manchester Integrated Care Board
P84684,QOP,QOP,NHS Greater Manchester Integrated Care Board
P84689,QOP,QOP,NHS Greater Manchester Integrated Care Board
P84690,QOP,QOP,NHS Greater Manchester Integrated Care Board
P85002,QOP,QOP,NHS Greater Manchester Integrated Care Board
P85003,QOP,QOP,NHS Greater Manchester Integrated Care Board
P85004,QOP,QOP,NHS Greater Manchester Integrated Care Board
P85005,QOP,QOP,NHS Greater Manchester Integrated Care Board
P85007,QOP,QOP,NHS Greater Manchester Integrated Care Board
P85010,QOP,QOP,NHS Greater Manchester Integrated Care Board
P85011,QOP,QOP,NHS Greater Manchester Integrated Care Board
P85012,QOP,QOP,NHS Greater Manchester Integrated Care Board
P85013,QOP,QOP,NHS Greater Manchester Integrated Care Board
P85014,QOP,QOP,NHS Greater Manchester Integrated Care Board
P85015,QOP,QOP,NHS Greater Manchester Integrated Care Board
P85016,QOP,QOP,NHS Greater Manchester Integrated Care Board
P85017,QOP,QOP,NHS Greater Manchester Integrated Care Board
P85018,QOP,QOP,NHS Greater Manchester Integrated Care Board
P85019,QOP,QOP,NHS Greater Manchester Integrated Care Board
P85020,QOP,QOP,NHS Greater Manchester Integrated Care Board
P85021,QOP,QOP,NHS Greater Manchester Integrated Care Board
P85022,QOP,QOP,NHS Greater Manchester Integrated Care Board
P85026,QOP,QOP,NHS Greater Manchester Integrated Care Board
P85028,QOP,QOP,NHS Greater Manchester Integrated Care Board
P85601,QOP,QOP,NHS Greater Manchester Integrated Care Board
P85605,QOP,QOP,NHS Greater Manchester Integrated Care Board
P85606,QOP,QOP,NHS Greater Manchester Integrated Care Board
P85608,QOP,QOP,NHS Greater Manchester Integrated Care Board
P85610,QOP,QOP,NHS Greater Manchester Integrated Care Board
P85612,QOP,QOP,NHS Greater Manchester Integrated Care Board
P85614,QOP,QOP,NHS Greater Manchester Integrated Care Board
P85615,QOP,QOP,NHS Greater Manchester Integrated Care Board
P85622,QOP,QOP,NHS Greater Manchester Integrated Care Board
P86001,QOP,QOP,NHS Greater Manchester Integrated Care Board
P86002,QOP,QOP,NHS Greater Manchester Integrated Care Board
P86003,QOP,QOP,NHS Greater Manchester Integrated Care Board
P86004,QOP,QOP,NHS Greater Manchester Integrated Care Board
P86005,QOP,QOP,NHS Greater Manchester Integrated Care Board
P86006,QOP,QOP,NHS Greater Manchester Integrated Care Board
P86007,QOP,QOP,NHS Greater Manchester Integrated Care Board
P86008,QOP,QOP,NHS Greater Manchester Integrated Care Board
P86009,QOP,QOP,NHS Greater Manchester Integrated Care Board
P86010,QOP,QOP,NHS Greater Manchester Integrated Care Board
P86011,QOP,QOP,NHS Greater Manchester Integrated Care Board
P86012,QOP,QOP,NHS Greater Manchester Integrated Care Board
P86013,QOP,QOP,NHS Greater Manchester Integrated Care Board
P86014,QOP,QOP,NHS Greater Manchester Integrated Care Board
P86015,QOP,QOP,NHS Greater Manchester Integrated Care Board
P86016,QOP,QOP,NHS Greater Manchester Integrated Care Board
P86017,QOP,QOP,NHS Greater Manchester Integrated Care Board
P86018,QOP,QOP,NHS Greater Manchester Integrated Care Board
P86019,QOP,QOP,NHS Greater Manchester Integrated Care Board
P86021,QOP,QOP,NHS Greater Manchester Integrated Care Board
P86022,QOP,QOP,NHS Greater Manchester Integrated Care Board
P86023,QOP,QOP,NHS Greater Manchester Integrated Care Board
P86026,QOP,QOP,NHS Greater Manchester Integrated Care Board
P86602,QOP,QOP,NHS Greater Manchester Integrated Care Board
P86606,QOP,QOP,NHS Greater Manchester Integrated Care Board
P86608,QOP,QOP,NHS Greater Manchester Integrated Care Board
P86609,QOP,QOP,NHS Greater Manchester Integrated Care Board
P86614,QOP,QOP,NHS Greater Manchester Integrated Care Board
P86619,QOP,QOP,NHS Greater Manchester Integrated Care Board
P86620,QOP,QOP,NHS Greater Manchester Integrated Care Board
P86624,QOP,QOP,NHS Greater Manchester Integrated Care Board
P87002,QOP,QOP,NHS Greater Manchester Integrated Care Board
P87004,QOP,QOP,NHS Greater Manchester Integrated Care Board
P87008,QOP,QOP,NHS Greater Manchester Integrated Care Board
P87015,QOP,QOP,NHS Greater Manchester Integrated Care Board
P87016,QOP,QOP,NHS Greater Manchester Integrated Care Board
P87017,QOP,QOP,NHS Greater Manchester Integrated Care Board
P87019,QOP,QOP,NHS Greater Manchester Integrated Care Board
P87020,QOP,QOP,NHS Greater Manchester Integrated Care Board
P87022,QOP,QOP,NHS Greater Manchester Integrated Care Board
P87024,QOP,QOP,NHS Greater Manchester Integrated Care Board
P87025,QOP,QOP,NHS Greater Manchester Integrated Care Board
P87026,QOP,QOP,NHS Greater Manchester Integrated Care Board
P87027,QOP,QOP,NHS Greater Manchester Integrated Care Board
P87028,QOP,QOP,NHS Greater Manchester Integrated Care Board
P87032,QOP,QOP,NHS Greater Manchester Integrated Care Board
P87035,QOP,QOP,NHS Greater Manchester Integrated Care Board
P87040,QOP,QOP,NHS Greater Manchester Integrated Care Board
P87610,QOP,QOP,NHS Greater Manchester Integrated Care Board
P87613,QOP,QOP,NHS Greater Manchester Integrated Care Board
P87618,QOP,QOP,NHS Greater Manchester Integrated Care Board
P87620,QOP,QOP,NHS Greater Manchester Integrated Care Board
P87624,QOP,QOP,NHS Greater Manchester Integrated Care Board
P87625,QOP,QOP,NHS Greater Manchester Integrated Care Board
P87627,QOP,QOP,NHS Greater Manchester Integrated Care Board
P87630,QOP,QOP,NHS Greater Manchester Integrated Care Board
P87634,QOP,QOP,NHS Greater Manchester Integrated Care Board
P87639,QOP,QOP,NHS Greater Manchester Integrated Care Board
P87648,QOP,QOP,NHS Greater Manchester Integrated Care Board
P87649,QOP,QOP,NHS Greater Manchester Integrated Care Board
P87651,QOP,QOP,NHS Greater Manchester Integrated Care Board
P87654,QOP,QOP,NHS Greater Manchester Integrated Care Board
P87657,QOP,QOP,NHS Greater Manchester Integrated Care Board
P87658,QOP,QOP,NHS Greater Manchester Integrated Care Board
P87661,QOP,QOP,NHS Greater Manchester Integrated Care Board
P88002,QOP,QOP,NHS Greater Manchester Integrated Care Board
P88003,QOP,QOP,NHS Greater Manchester Integrated Care Board
P88005,QOP,QOP,NHS Greater Manchester Integrated Care Board
P88006,QOP,QOP,NHS Greater Manchester Integrated Care Board
P88007,QOP,QOP,NHS Greater Manchester Integrated Care Board
P88008,QOP,QOP,NHS Greater Manchester Integrated Care Board
P88009,QOP,QOP,NHS Greater Manchester Integrated Care Board
P88011,QOP,QOP,NHS Greater Manchester Integrated Care Board
P88012,QOP,QOP,NHS Greater Manchester Integrated Care Board
P88013,QOP,QOP,NHS Greater Manchester Integrated Care Board
P88014,QOP,QOP,NHS Greater Manchester Integrated Care Board
P88015,QOP,QOP,NHS Greater Manchester Integrated Care Board
P88016,QOP,QOP,NHS Greater Manchester Integrated Care Board
P88017,QOP,QOP,NHS Greater Manchester Integrated Care Board
P88018,QOP,QOP,NHS Greater Manchester Integrated Care Board
P88019,QOP,QOP,NHS Greater Manchester Integrated Care Board
P88020,QOP,QOP,NHS Greater Manchester Integrated Care Board
P88021,QOP,QOP,NHS Greater Manchester Integrated Care Board
P88023,QOP,QOP,NHS Greater Manchester Integrated Care Board
P88024,QOP,QOP,NHS Greater Manchester Integrated Care Board
P88025,QOP,QOP,NHS Greater Manchester Integrated Care Board
P88026,QOP,QOP,NHS Greater Manchester Integrated Care Board
P88031,QOP,QOP,NHS Greater Manchester Integrated Care Board
P88041,QOP,QOP,NHS Greater Manchester Integrated Care Board
P88042,QOP,QOP,NHS Greater Manchester Integrated Care Board
P88043,QOP,QOP,NHS Greater Manchester Integrated Care Board
P88044,QOP,QOP,NHS Greater Manchester Integrated Care Board
P88606,QOP,QOP,NHS Greater Manchester Integrated Care Board
P88615,QOP,QOP,NHS Greater Manchester Integrated Care Board
P88623,QOP,QOP,NHS Greater Manchester Integrated Care Board
P88625,QOP,QOP,NHS Greater Manchester Integrated Care Board
P88632,QOP,QOP,NHS Greater Manchester Integrated Care Board
P89002,QOP,QOP,NHS Greater Manchester Integrated Care Board
P89003,QOP,QOP,NHS Greater Manchester Integrated Care Board
P89004,QOP,QOP,NHS Greater Manchester Integrated Care Board
P89005,QOP,QOP,NHS Greater Manchester Integrated Care Board
P89006,QOP,QOP,NHS Greater Manchester Integrated Care Board
P89007,QOP,QOP,NHS Greater Manchester Integrated Care Board
P89008,QOP,QOP,NHS Greater Manchester Integrated Care Board
P89010,QOP,QOP,NHS Greater Manchester Integrated Care Board
P89011,QOP,QOP,NHS Greater Manchester Integrated Care Board
P89012,QOP,QOP,NHS Greater Manchester Integrated Care Board
P89013,QOP,QOP,NHS Greater Manchester Integrated Care Board
P89014,QOP,QOP,NHS Greater Manchester Integrated Care Board
P89015,QOP,QOP,NHS Greater Manchester Integrated Care Board
P89016,QOP,QOP,NHS Greater Manchester Integrated Care Board
P89018,QOP,QOP,NHS Greater Manchester Integrated Care Board
P89020,QOP,QOP,NHS Greater Manchester Integrated Care Board
P89021,QOP,QOP,NHS Greater Manchester Integrated Care Board
P89022,QOP,QOP,NHS Greater Manchester Integrated Care Board
P89023,QOP,QOP,NHS Greater Manchester Integrated Care Board
P89025,QOP,QOP,NHS Greater Manchester Integrated Care Board
P89026,QOP,QOP,NHS Greater Manchester Integrated Care Board
P89029,QOP,QOP,NHS Greater Manchester Integrated Care Board
P89030,QOP,QOP,NHS Greater Manchester Integrated Care Board
P89602,QOP,QOP,NHS Greater Manchester Integrated Care Board
P89609,QOP,QOP,NHS Greater Manchester Integrated Care Board
