date,id,name,y_items,y_actual_cost,x_items,x_actual_cost,,,
01/04/2022,QOX,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE INTEGRATED CARE BOARD",0,0,0,0,,,
01/04/2022,QHG,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES INTEGRATED CARE BOARD",6,2694.87,0,0,,,
01/04/2022,QHL,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,0,0,0,0,,,
01/04/2022,QUA,NHS BLACK COUNTRY INTEGRATED CARE BOARD,0,0,0,0,,,
01/04/2022,QUY,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD",0,0,0,0,,,
01/04/2022,QU9,"NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST INTEGRATED CARE BOARD",2,2021.13,0,0,,,
01/04/2022,QUE,NHS CAMBRIDGESHIRE AND PETERBOROUGH INTEGRATED CARE BOARD,6,6063.36,0,0,,,
01/04/2022,QYG,NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD,1,1010.56,0,0,,,
01/04/2022,QT6,NHS CORNWALL AND THE ISLES OF SCILLY INTEGRATED CARE BOARD,0,0,0,0,,,
01/04/2022,QWU,NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD,1,1010.56,0,0,,,
01/04/2022,QJ2,NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD,1,1010.56,0,0,,,
01/04/2022,QJK,NHS DEVON INTEGRATED CARE BOARD,5,4379.11,0,0,,,
01/04/2022,QVV,NHS DORSET INTEGRATED CARE BOARD,0,0,0,0,,,
01/04/2022,QNQ,NHS FRIMLEY INTEGRATED CARE BOARD,0,0,0,0,,,
01/04/2022,QR1,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,2,1347.43,0,0,,,
01/04/2022,QOP,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,0,0,0,0,,,
01/04/2022,QRL,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,0,0,0,0,,,
01/04/2022,QGH,NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD,1,673.71,0,0,,,
01/04/2022,QM7,NHS HERTFORDSHIRE AND WEST ESSEX INTEGRATED CARE BOARD,0,0,0,0,,,
01/04/2022,QOQ,NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD,1,1097.06,0,0,,,
01/04/2022,QKS,NHS KENT AND MEDWAY INTEGRATED CARE BOARD,2,1347.42,0,0,,,
01/04/2022,QE1,NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD,1,1010.56,0,0,,,
01/04/2022,QK1,"NHS LEICESTER, LEICESTERSHIRE AND RUTLAND INTEGRATED CARE BOARD",16,13560.68,0,0,,,
01/04/2022,QJM,NHS LINCOLNSHIRE INTEGRATED CARE BOARD,3,2357.98,0,0,,,
01/04/2022,QH8,NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD,1,1010.56,0,0,,,
01/04/2022,QMM,NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD,0,0,0,0,,,
01/04/2022,QMJ,NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD,0,0,0,0,,,
01/04/2022,QHM,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,3,2694.84,0,0,,,
01/04/2022,QMF,NHS NORTH EAST LONDON INTEGRATED CARE BOARD,2,1684.27,0,0,,,
01/04/2022,QRV,NHS NORTH WEST LONDON INTEGRATED CARE BOARD,0,0,0,0,,,
01/04/2022,QPM,NHS NORTHAMPTONSHIRE INTEGRATED CARE BOARD,10,9095.06,0,0,,,
01/04/2022,QT1,NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD,0,0,0,0,,,
01/04/2022,QOC,"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD",0,0,0,0,,,
01/04/2022,QSL,NHS SOMERSET INTEGRATED CARE BOARD,0,0,0,0,,,
01/04/2022,QKK,NHS SOUTH EAST LONDON INTEGRATED CARE BOARD,5,3455.05,0,0,,,
01/04/2022,QWE,NHS SOUTH WEST LONDON INTEGRATED CARE BOARD,0,0,0,0,,,
01/04/2022,QF7,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,0,0,0,0,,,
01/04/2022,QNC,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,0,0,0,0,,,
01/04/2022,QJG,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,9,9095.08,0,0,,,
01/04/2022,QXU,NHS SURREY HEARTLANDS INTEGRATED CARE BOARD,3,1684.28,0,0,,,
01/04/2022,QNX,NHS SUSSEX INTEGRATED CARE BOARD,7,6063.39,0,0,,,
01/04/2022,QWO,NHS WEST YORKSHIRE INTEGRATED CARE BOARD,2,2021.12,0,0,,,
01/05/2022,QOX,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE INTEGRATED CARE BOARD",0,0,0,0,,,
01/05/2022,QHG,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES INTEGRATED CARE BOARD",6,2694.32,0,0,,,
01/05/2022,QHL,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,0,0,0,0,,,
01/05/2022,QUA,NHS BLACK COUNTRY INTEGRATED CARE BOARD,0,0,0,0,,,
01/05/2022,QUY,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD",0,0,0,0,,,
01/05/2022,QU9,"NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST INTEGRATED CARE BOARD",1,1010.35,0,0,,,
01/05/2022,QUE,NHS CAMBRIDGESHIRE AND PETERBOROUGH INTEGRATED CARE BOARD,6,6062.1,0,0,,,
01/05/2022,QYG,NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD,0,0,0,0,,,
01/05/2022,QT6,NHS CORNWALL AND THE ISLES OF SCILLY INTEGRATED CARE BOARD,0,0,0,0,,,
01/05/2022,QWU,NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD,1,1010.35,0,0,,,
01/05/2022,QJ2,NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD,1,1010.35,0,0,,,
01/05/2022,QJK,NHS DEVON INTEGRATED CARE BOARD,3,2694.27,0,0,,,
01/05/2022,QVV,NHS DORSET INTEGRATED CARE BOARD,1,336.79,0,0,,,
01/05/2022,QNQ,NHS FRIMLEY INTEGRATED CARE BOARD,0,0,0,0,,,
01/05/2022,QR1,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,1,673.57,0,0,,,
01/05/2022,QOP,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,0,0,0,0,,,
01/05/2022,QRL,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,0,0,0,0,,,
01/05/2022,QGH,NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD,0,0,0,0,,,
01/05/2022,QM7,NHS HERTFORDSHIRE AND WEST ESSEX INTEGRATED CARE BOARD,0,0,0,0,,,
01/05/2022,QOQ,NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD,1,1010.35,0,0,,,
01/05/2022,QKS,NHS KENT AND MEDWAY INTEGRATED CARE BOARD,3,1683.94,0,0,,,
01/05/2022,QE1,NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD,1,1010.35,0,0,,,
01/05/2022,QK1,"NHS LEICESTER, LEICESTERSHIRE AND RUTLAND INTEGRATED CARE BOARD",26,22987.86,0,0,,,
01/05/2022,QJM,NHS LINCOLNSHIRE INTEGRATED CARE BOARD,4,3367.84,0,0,,,
01/05/2022,QH8,NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD,2,2020.71,0,0,,,
01/05/2022,QMM,NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD,1,1010.35,0,0,,,
01/05/2022,QMJ,NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD,0,0,0,0,,,
01/05/2022,QHM,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,2,2020.7,0,0,,,
01/05/2022,QMF,NHS NORTH EAST LONDON INTEGRATED CARE BOARD,3,3785.6,0,0,,,
01/05/2022,QRV,NHS NORTH WEST LONDON INTEGRATED CARE BOARD,2,1347.15,0,0,,,
01/05/2022,QPM,NHS NORTHAMPTONSHIRE INTEGRATED CARE BOARD,9,8419.59,0,0,,,
01/05/2022,QT1,NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD,0,0,0,0,,,
01/05/2022,QOC,"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD",0,0,0,0,,,
01/05/2022,QSL,NHS SOMERSET INTEGRATED CARE BOARD,0,0,0,0,,,
01/05/2022,QKK,NHS SOUTH EAST LONDON INTEGRATED CARE BOARD,5,3204.08,0,0,,,
01/05/2022,QWE,NHS SOUTH WEST LONDON INTEGRATED CARE BOARD,0,0,0,0,,,
01/05/2022,QF7,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,2,2020.71,0,0,,,
01/05/2022,QNC,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,0,0,0,0,,,
01/05/2022,QJG,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,6,6398.89,0,0,,,
01/05/2022,QXU,NHS SURREY HEARTLANDS INTEGRATED CARE BOARD,3,2357.5,0,0,,,
01/05/2022,QNX,NHS SUSSEX INTEGRATED CARE BOARD,8,6822.2,0,0,,,
01/05/2022,QWO,NHS WEST YORKSHIRE INTEGRATED CARE BOARD,1,1010.35,0,0,,,
01/06/2022,QOX,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE INTEGRATED CARE BOARD",0,0,0,0,,,
01/06/2022,QHG,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES INTEGRATED CARE BOARD",6,3031.09,0,0,,,
01/06/2022,QHL,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,0,0,0,0,,,
01/06/2022,QUA,NHS BLACK COUNTRY INTEGRATED CARE BOARD,0,0,0,0,,,
01/06/2022,QUY,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD",0,0,0,0,,,
01/06/2022,QU9,"NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST INTEGRATED CARE BOARD",4,4041.4,0,0,,,
01/06/2022,QUE,NHS CAMBRIDGESHIRE AND PETERBOROUGH INTEGRATED CARE BOARD,8,8422.87,0,0,,,
01/06/2022,QYG,NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD,1,1010.35,0,0,,,
01/06/2022,QT6,NHS CORNWALL AND THE ISLES OF SCILLY INTEGRATED CARE BOARD,0,0,0,0,,,
01/06/2022,QWU,NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD,1,1010.35,0,0,,,
01/06/2022,QJ2,NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD,1,1010.35,0,0,,,
01/06/2022,QJK,NHS DEVON INTEGRATED CARE BOARD,3,3367.83,0,0,,,
01/06/2022,QVV,NHS DORSET INTEGRATED CARE BOARD,0,0,0,0,,,
01/06/2022,QNQ,NHS FRIMLEY INTEGRATED CARE BOARD,0,0,0,0,,,
01/06/2022,QR1,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,0,0,0,0,,,
01/06/2022,QOP,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,0,0,0,0,,,
01/06/2022,QRL,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,0,0,0,0,,,
01/06/2022,QGH,NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD,0,0,0,0,,,
01/06/2022,QM7,NHS HERTFORDSHIRE AND WEST ESSEX INTEGRATED CARE BOARD,0,0,0,0,,,
01/06/2022,QOQ,NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD,1,1096.85,0,0,,,
01/06/2022,QKS,NHS KENT AND MEDWAY INTEGRATED CARE BOARD,2,1347.14,0,0,,,
01/06/2022,QE1,NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD,1,1010.35,0,0,,,
01/06/2022,QK1,"NHS LEICESTER, LEICESTERSHIRE AND RUTLAND INTEGRATED CARE BOARD",18,15328.27,0,0,,,
01/06/2022,QJM,NHS LINCOLNSHIRE INTEGRATED CARE BOARD,3,3031.05,0,0,,,
01/06/2022,QH8,NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD,1,1040.35,0,0,,,
01/06/2022,QMM,NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD,1,1010.35,0,0,,,
01/06/2022,QMJ,NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD,0,0,0,0,,,
01/06/2022,QHM,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,2,1347.14,0,0,,,
01/06/2022,QMF,NHS NORTH EAST LONDON INTEGRATED CARE BOARD,2,1683.92,0,0,,,
01/06/2022,QRV,NHS NORTH WEST LONDON INTEGRATED CARE BOARD,1,673.57,0,0,,,
01/06/2022,QPM,NHS NORTHAMPTONSHIRE INTEGRATED CARE BOARD,6,5725.31,0,0,,,
01/06/2022,QT1,NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD,0,0,0,0,,,
01/06/2022,QOC,"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD",0,0,0,0,,,
01/06/2022,QSL,NHS SOMERSET INTEGRATED CARE BOARD,0,0,0,0,,,
01/06/2022,QKK,NHS SOUTH EAST LONDON INTEGRATED CARE BOARD,3,2107.21,0,0,,,
01/06/2022,QWE,NHS SOUTH WEST LONDON INTEGRATED CARE BOARD,0,0,0,0,,,
01/06/2022,QF7,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,1,1010.35,0,0,,,
01/06/2022,QNC,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,0,0,0,0,,,
01/06/2022,QJG,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,7,6398.89,0,0,,,
01/06/2022,QXU,NHS SURREY HEARTLANDS INTEGRATED CARE BOARD,2,1347.14,0,0,,,
01/06/2022,QNX,NHS SUSSEX INTEGRATED CARE BOARD,7,5388.55,0,0,,,
01/06/2022,QWO,NHS WEST YORKSHIRE INTEGRATED CARE BOARD,2,2020.7,0,0,,,
01/07/2022,QOX,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE INTEGRATED CARE BOARD",0,0,0,0,,,
01/07/2022,QHG,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES INTEGRATED CARE BOARD",4,2692.96,0,0,,,
01/07/2022,QHL,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,0,0,0,0,,,
01/07/2022,QUA,NHS BLACK COUNTRY INTEGRATED CARE BOARD,0,0,0,0,,,
01/07/2022,QUY,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD",0,0,0,0,,,
01/07/2022,QU9,"NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST INTEGRATED CARE BOARD",3,4039.4,0,0,,,
01/07/2022,QUE,NHS CAMBRIDGESHIRE AND PETERBOROUGH INTEGRATED CARE BOARD,5,5049.24,0,0,,,
01/07/2022,QYG,NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD,0,0,0,0,,,
01/07/2022,QT6,NHS CORNWALL AND THE ISLES OF SCILLY INTEGRATED CARE BOARD,0,0,0,0,,,
01/07/2022,QWU,NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD,1,1009.85,0,0,,,
01/07/2022,QJ2,NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD,1,1009.85,0,0,,,
01/07/2022,QJK,NHS DEVON INTEGRATED CARE BOARD,5,4376.04,0,0,,,
01/07/2022,QVV,NHS DORSET INTEGRATED CARE BOARD,0,0,0,0,,,
01/07/2022,QNQ,NHS FRIMLEY INTEGRATED CARE BOARD,0,0,0,0,,,
01/07/2022,QR1,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,0,0,0,0,,,
01/07/2022,QOP,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,0,0,0,0,,,
01/07/2022,QRL,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,0,0,0,0,,,
01/07/2022,QGH,NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD,0,0,0,0,,,
01/07/2022,QM7,NHS HERTFORDSHIRE AND WEST ESSEX INTEGRATED CARE BOARD,0,0,0,0,,,
01/07/2022,QOQ,NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD,2,2106.21,0,0,,,
01/07/2022,QKS,NHS KENT AND MEDWAY INTEGRATED CARE BOARD,4,2692.96,0,0,,,
01/07/2022,QE1,NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD,1,1009.85,0,0,,,
01/07/2022,QK1,"NHS LEICESTER, LEICESTERSHIRE AND RUTLAND INTEGRATED CARE BOARD",20,17254.02,0,0,,,
01/07/2022,QJM,NHS LINCOLNSHIRE INTEGRATED CARE BOARD,8,4039.46,0,0,,,
01/07/2022,QH8,NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD,1,1039.85,0,0,,,
01/07/2022,QMM,NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD,0,0,0,0,,,
01/07/2022,QMJ,NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD,0,0,0,0,,,
01/07/2022,QHM,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,1,673.24,0,0,,,
01/07/2022,QMF,NHS NORTH EAST LONDON INTEGRATED CARE BOARD,3,3702.78,0,0,,,
01/07/2022,QRV,NHS NORTH WEST LONDON INTEGRATED CARE BOARD,1,673.24,0,0,,,
01/07/2022,QPM,NHS NORTHAMPTONSHIRE INTEGRATED CARE BOARD,11,10771.75,0,0,,,
01/07/2022,QT1,NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD,0,0,0,0,,,
01/07/2022,QOC,"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD",0,0,0,0,,,
01/07/2022,QSL,NHS SOMERSET INTEGRATED CARE BOARD,0,0,0,0,,,
01/07/2022,QKK,NHS SOUTH EAST LONDON INTEGRATED CARE BOARD,5,2779.47,0,0,,,
01/07/2022,QWE,NHS SOUTH WEST LONDON INTEGRATED CARE BOARD,0,0,0,0,,,
01/07/2022,QF7,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,1,1009.85,0,0,,,
01/07/2022,QNC,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,0,0,0,0,,,
01/07/2022,QJG,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,6,5722.5,0,0,,,
01/07/2022,QXU,NHS SURREY HEARTLANDS INTEGRATED CARE BOARD,0,0,0,0,,,
01/07/2022,QNX,NHS SUSSEX INTEGRATED CARE BOARD,11,10185.05,0,0,,,
01/07/2022,QWO,NHS WEST YORKSHIRE INTEGRATED CARE BOARD,2,2019.7,0,0,,,
01/08/2022,QOX,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE INTEGRATED CARE BOARD",0,0,0,0,,,
01/08/2022,QHG,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES INTEGRATED CARE BOARD",4,2691.53,0,0,,,
01/08/2022,QHL,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,0,0,0,0,,,
01/08/2022,QUA,NHS BLACK COUNTRY INTEGRATED CARE BOARD,0,0,0,0,,,
01/08/2022,QUY,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD",0,0,0,0,,,
01/08/2022,QU9,"NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST INTEGRATED CARE BOARD",1,1009.32,0,0,,,
01/08/2022,QUE,NHS CAMBRIDGESHIRE AND PETERBOROUGH INTEGRATED CARE BOARD,9,9420.27,0,0,,,
01/08/2022,QYG,NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD,1,1095.82,0,0,,,
01/08/2022,QT6,NHS CORNWALL AND THE ISLES OF SCILLY INTEGRATED CARE BOARD,0,0,0,0,,,
01/08/2022,QWU,NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD,1,1009.32,0,0,,,
01/08/2022,QJ2,NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD,0,0,0,0,,,
01/08/2022,QJK,NHS DEVON INTEGRATED CARE BOARD,2,2355.07,0,0,,,
01/08/2022,QVV,NHS DORSET INTEGRATED CARE BOARD,0,0,0,0,,,
01/08/2022,QNQ,NHS FRIMLEY INTEGRATED CARE BOARD,0,0,0,0,,,
01/08/2022,QR1,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,0,0,0,0,,,
01/08/2022,QOP,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,0,0,0,0,,,
01/08/2022,QRL,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,0,0,0,0,,,
01/08/2022,QGH,NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD,1,672.88,0,0,,,
01/08/2022,QM7,NHS HERTFORDSHIRE AND WEST ESSEX INTEGRATED CARE BOARD,0,0,0,0,,,
01/08/2022,QOQ,NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD,1,1009.32,0,0,,,
01/08/2022,QKS,NHS KENT AND MEDWAY INTEGRATED CARE BOARD,3,2355.08,0,0,,,
01/08/2022,QE1,NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD,0,0,0,0,,,
01/08/2022,QK1,"NHS LEICESTER, LEICESTERSHIRE AND RUTLAND INTEGRATED CARE BOARD",21,18504.18,0,0,,,
01/08/2022,QJM,NHS LINCOLNSHIRE INTEGRATED CARE BOARD,6,3364.43,0,0,,,
01/08/2022,QH8,NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD,0,0,0,0,,,
01/08/2022,QMM,NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD,2,2018.63,0,0,,,
01/08/2022,QMJ,NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD,0,0,0,0,,,
01/08/2022,QHM,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,1,672.88,0,0,,,
01/08/2022,QMF,NHS NORTH EAST LONDON INTEGRATED CARE BOARD,2,1682.2,0,0,,,
01/08/2022,QRV,NHS NORTH WEST LONDON INTEGRATED CARE BOARD,1,672.88,0,0,,,
01/08/2022,QPM,NHS NORTHAMPTONSHIRE INTEGRATED CARE BOARD,7,6392.34,0,0,,,
01/08/2022,QT1,NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD,0,0,0,0,,,
01/08/2022,QOC,"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD",0,0,0,0,,,
01/08/2022,QSL,NHS SOMERSET INTEGRATED CARE BOARD,0,0,0,0,,,
01/08/2022,QKK,NHS SOUTH EAST LONDON INTEGRATED CARE BOARD,3,2355.08,0,0,,,
01/08/2022,QWE,NHS SOUTH WEST LONDON INTEGRATED CARE BOARD,0,0,0,0,,,
01/08/2022,QF7,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,1,1009.32,0,0,,,
01/08/2022,QNC,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,0,0,0,0,,,
01/08/2022,QJG,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,4,3700.84,0,0,,,
01/08/2022,QXU,NHS SURREY HEARTLANDS INTEGRATED CARE BOARD,0,0,0,0,,,
01/08/2022,QNX,NHS SUSSEX INTEGRATED CARE BOARD,10,8833.94,0,0,,,
01/08/2022,QWO,NHS WEST YORKSHIRE INTEGRATED CARE BOARD,1,1009.32,0,0,,,
01/09/2022,QOX,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE INTEGRATED CARE BOARD",0,0,0,0,,,
01/09/2022,QHG,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES INTEGRATED CARE BOARD",4,2691.93,0,0,,,
01/09/2022,QHL,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,0,0,0,0,,,
01/09/2022,QUA,NHS BLACK COUNTRY INTEGRATED CARE BOARD,0,0,0,0,,,
01/09/2022,QUY,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD",1,2691.89,0,0,,,
01/09/2022,QU9,"NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST INTEGRATED CARE BOARD",2,3028.39,0,0,,,
01/09/2022,QUE,NHS CAMBRIDGESHIRE AND PETERBOROUGH INTEGRATED CARE BOARD,7,7066.25,0,0,,,
01/09/2022,QYG,NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD,0,0,0,0,,,
01/09/2022,QT6,NHS CORNWALL AND THE ISLES OF SCILLY INTEGRATED CARE BOARD,0,0,0,0,,,
01/09/2022,QWU,NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD,1,1009.47,0,0,,,
01/09/2022,QJ2,NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD,1,1009.47,0,0,,,
01/09/2022,QJK,NHS DEVON INTEGRATED CARE BOARD,4,2691.93,0,0,,,
01/09/2022,QVV,NHS DORSET INTEGRATED CARE BOARD,0,0,0,0,,,
01/09/2022,QNQ,NHS FRIMLEY INTEGRATED CARE BOARD,0,0,0,0,,,
01/09/2022,QR1,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,0,0,0,0,,,
01/09/2022,QOP,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,0,0,0,0,,,
01/09/2022,QRL,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,0,0,0,0,,,
01/09/2022,QGH,NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD,0,0,0,0,,,
01/09/2022,QM7,NHS HERTFORDSHIRE AND WEST ESSEX INTEGRATED CARE BOARD,0,0,0,0,,,
01/09/2022,QOQ,NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD,0,0,0,0,,,
01/09/2022,QKS,NHS KENT AND MEDWAY INTEGRATED CARE BOARD,4,2691.92,0,0,,,
01/09/2022,QE1,NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD,1,1009.47,0,0,,,
01/09/2022,QK1,"NHS LEICESTER, LEICESTERSHIRE AND RUTLAND INTEGRATED CARE BOARD",23,20025.87,0,0,,,
01/09/2022,QJM,NHS LINCOLNSHIRE INTEGRATED CARE BOARD,3,1682.47,0,0,,,
01/09/2022,QH8,NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD,1,1009.47,0,0,,,
01/09/2022,QMM,NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD,1,1009.47,0,0,,,
